id_hospital,nome,telemovel,emergencia,ehr,cod_postal,estado,cidade,morada,id_tipo,id_dono
161374,"MYRTUE MEDICAL CENTER",7127555161,VERDADEIRO,VERDADEIRO,51537,IA,HARLAN,"1213 GARFIELD AVENUE",3,9
161375,"BUENA VISTA REGIONAL MEDICAL CENTER",7127324030,VERDADEIRO,VERDADEIRO,50588,IA,"STORM LAKE","1525 WEST 5TH STREET",3,3
161376,"CASS COUNTY MEMORIAL HOSPITAL",7122433250,VERDADEIRO,VERDADEIRO,50022,IA,ATLANTIC,"1501 EAST TENTH STREET",3,3
161377,"MERCY MEDICAL CENTER-CENTERVILLE",6414374111,VERDADEIRO,VERDADEIRO,52544,IA,CENTERVILLE,"ONE ST JOSEPH'S DRIVE",3,10
161378,"MERCY MEDICAL CENTER-DYERSVILLE",5638757101,VERDADEIRO,VERDADEIRO,52040,IA,DYERSVILLE,"1111 3RD STREET SW",3,10
161379,"MAHASKA  HEALTH PARTNERSHIP",6416723100,VERDADEIRO,VERDADEIRO,52577,IA,OSKALOOSA,"1229 C AVENUE EAST",3,3
161380,"HANSEN FAMILY HOSPITAL",6416484631,VERDADEIRO,VERDADEIRO,50126,IA,"IOWA FALLS","920 SOUTH OAK STREET",3,3
161381,"SANFORD SHELDON MEDICAL CENTER",7123245041,VERDADEIRO,VERDADEIRO,51201,IA,SHELDON,"118 NORTH 7TH AVENUE",3,10
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC",6202316100,VERDADEIRO,VERDADEIRO,66762,KS,PITTSBURG,"1 MT CARMEL WAY",1,10
170009,"SAINT JOHN HOSPITAL",9136806000,VERDADEIRO,VERDADEIRO,66048,KS,LEAVENWORTH,"3500 SOUTH 4TH STREET",1,9
170012,"SALINA REGIONAL HEALTH CENTER",7854527000,VERDADEIRO,VERDADEIRO,67401,KS,SALINA,"400 SOUTH SANTA FE AVENUE",1,10
170013,"HAYS MEDICAL CENTER",7856235000,VERDADEIRO,VERDADEIRO,67601,KS,HAYS,"2220 CANTERBURY DRIVE",1,9
170014,"RANSOM MEMORIAL HOSPITAL",7852298200,VERDADEIRO,VERDADEIRO,66067,KS,OTTAWA,"1301 S MAIN STREET",1,3
170016,"ST FRANCIS HEALTH CENTER INC",7852958000,VERDADEIRO,VERDADEIRO,66606,KS,TOPEKA,"1700 SW 7TH STREET",1,8
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL",3163224557,VERDADEIRO,VERDADEIRO,67042,KS,"EL DORADO","720 W CENTRAL ST",1,10
170020,"HUTCHINSON REGIONAL MEDICAL CENTER INC",6206652001,VERDADEIRO,VERDADEIRO,67502,KS,HUTCHINSON,"1701 E 23RD AVENUE",1,6
170023,"ST CATHERINE HOSPITAL",6202722222,VERDADEIRO,VERDADEIRO,67846,KS,"GARDEN CITY","401 EAST SPRUCE",1,10
170027,"PRATT REGIONAL MEDICAL CENTER",6204501160,VERDADEIRO,VERDADEIRO,67124,KS,PRATT,"200 COMMODORE ST",1,10
170039,"SUMNER REGIONAL MEDICAL CENTER",6203267451,VERDADEIRO,VERDADEIRO,67152,KS,WELLINGTON,"1323 NORTH A STREET",1,3
170040,"UNIVERSITY OF KANSAS HOSPITAL",9135887332,VERDADEIRO,VERDADEIRO,66103,KS,"KANSAS CITY","3901 RAINBOW BLVD",1,1
170049,"OLATHE MEDICAL CENTER",9137914200,VERDADEIRO,VERDADEIRO,66061,KS,OLATHE,"20333 WEST 151ST STREET",1,10
170058,"MERCY HOSPITAL-FORT SCOTT",6202237057,VERDADEIRO,VERDADEIRO,66701,KS,"FORT SCOTT","401 WOODLAND HILLS BLVD",1,8
170068,"SOUTHWEST MEDICAL CENTER",6206296291,VERDADEIRO,VERDADEIRO,67901,KS,LIBERAL,"315 WEST 15TH STREET",1,3
170074,"GEARY COMMUNITY HOSPITAL",7852384131,VERDADEIRO,VERDADEIRO,66441,KS,"JUNCTION CITY","1102 ST MARY'S ROAD",1,3
170075,"MERCY HOSPITAL, INC",6203456391,VERDADEIRO,VERDADEIRO,67107,KS,MOUNDRIDGE,"218 E PACK STREET",1,8
170086,"STORMONT VAIL HOSPITAL",7853546121,VERDADEIRO,VERDADEIRO,66604,KS,TOPEKA,"1500 SW 10TH AVENUE",1,10
170094,"COFFEY COUNTY HOSPITAL",6203642121,VERDADEIRO,VERDADEIRO,66839,KS,BURLINGTON,"801 NORTH 4TH STREET",1,3
170103,"NEWTON MEDICAL CENTER",3162832700,VERDADEIRO,VERDADEIRO,67114,KS,NEWTON,"600 MEDICAL CENTER DRIVE",1,10
170104,"SHAWNEE MISSION MEDICAL CENTER",9136762151,VERDADEIRO,VERDADEIRO,66204,KS,"SHAWNEE MISSION","9100 W 74TH STREET",1,8
170105,"MCPHERSON HOSPITAL INC",6202412250,VERDADEIRO,VERDADEIRO,67460,KS,MCPHERSON,"1000 HOSPITAL DRIVE",1,10
170109,"MIAMI COUNTY MEDICAL CENTER",9135574385,VERDADEIRO,VERDADEIRO,66071,KS,PAOLA,"2100 BAPTISTE DRIVE",1,1
170110,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL",6203561266,VERDADEIRO,VERDADEIRO,67880,KS,ULYSSES,"415 N MAIN STREET",1,3
170120,"LABETTE HEALTH",6204214880,VERDADEIRO,VERDADEIRO,67357,KS,PARSONS,"1902 SOUTH US HWY 59",1,3
170122,"VIA CHRISTI HOSPITALS WICHITA, INC",3162685000,VERDADEIRO,VERDADEIRO,67214,KS,WICHITA,"929 NORTH ST FRANCIS STREET",1,8
170123,"WESLEY MEDICAL CENTER",3169622000,VERDADEIRO,VERDADEIRO,67214,KS,WICHITA,"550 N HILLSIDE STREET",1,6
170133,"SAINT LUKE'S CUSHING HOSPITAL",9136841102,VERDADEIRO,VERDADEIRO,66048,KS,LEAVENWORTH,"711 MARSHALL STREET",1,10
170137,"LAWRENCE MEMORIAL HOSPITAL",7855056100,VERDADEIRO,VERDADEIRO,66044,KS,LAWRENCE,"325 MAINE STREET",1,3
170142,"VIA CHRISTI HOSPITAL MANHATTAN, INC",7857762831,VERDADEIRO,VERDADEIRO,66502,KS,MANHATTAN,"1823 COLLEGE AVE",1,8
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER",6202511200,VERDADEIRO,VERDADEIRO,67337,KS,COFFEYVILLE,"1400 W 4TH ST",1,3
170146,"PROVIDENCE MEDICAL CENTER",9135964000,VERDADEIRO,VERDADEIRO,66112,KS,"KANSAS CITY","8929 PARALLEL PARKWAY",1,8
170150,"SOUTH CENTRAL KS  MED CENTER",6204422500,VERDADEIRO,VERDADEIRO,67005,KS,"ARKANSAS CITY","6401 PATTERSON PARKWAY",1,3
170166,"MORTON COUNTY HOSPITAL",6206972141,VERDADEIRO,VERDADEIRO,67950,KS,ELKHART,"445 N HILLTOP",1,3
170175,"WESTERN PLAINS MEDICAL COMPLEX",6202258400,VERDADEIRO,VERDADEIRO,67801,KS,"DODGE CITY","3001 AVENUE A",1,6
170176,"OVERLAND PARK REG MED CTR",9135415000,VERDADEIRO,VERDADEIRO,66215,KS,"OVERLAND PARK","10500 QUIVIRA ROAD",1,6
170182,"MENORAH MEDICAL CENTER",9134986773,VERDADEIRO,VERDADEIRO,66209,KS,"OVERLAND PARK","5721 WEST 119TH STREET",1,9
170183,"KANSAS SURGERY & RECOVERY CENTER",3166340090,FALSO,VERDADEIRO,67226,KS,WICHITA,"2770 NORTH WEBB ROAD",1,6
170185,"SAINT LUKE'S SOUTH HOSPITAL",9133177904,VERDADEIRO,VERDADEIRO,66213,KS,"OVERLAND PARK","12300 METCALF AVENUE",1,9
170186,"KANSAS HEART HOSPITAL",3166305000,FALSO,VERDADEIRO,67226,KS,WICHITA,"3601 NORTH WEBB ROAD",1,6
170187,"SALINA SURGICAL HOSPITAL",7858270610,FALSO,VERDADEIRO,67401,KS,SALINA,"401 SOUTH SANTA FE AVENUE",1,5
170188,"KANSAS CITY ORTHOPAEDIC INSTITUTE",9133197633,FALSO,VERDADEIRO,66211,KS,LEAWOOD,"3651 COLLEGE BLVD",1,5
170190,"MANHATTAN SURGICAL HOSPITAL LLC",7857765100,FALSO,VERDADEIRO,66502,KS,MANHATTAN,"1829 COLLEGE AVENUE",1,5
170191,"GREAT BEND REGIONAL HOSPITAL",6207928833,VERDADEIRO,VERDADEIRO,67530,KS,"GREAT BEND","514 CLEVELAND STREET",1,6
170194,"DOCTORS HOSPITAL LLC",9135291801,FALSO,VERDADEIRO,66211,KS,LEAWOOD,"4901 COLLEGE BLVD",1,6
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",3164625326,FALSO,VERDADEIRO,67226,KS,WICHITA,"3333 NORTH WEBB ROAD",1,5
170197,"KANSAS MEDICAL CENTER LLC",3163004000,VERDADEIRO,VERDADEIRO,67002,KS,ANDOVER,"1124 WEST 21ST STREET",1,6
170198,"SUMMIT SURGICAL, LLC",6206626000,FALSO,VERDADEIRO,67502,KS,HUTCHINSON,"1818 EAST 23RD AVENUE",1,5
170199,"MINIMALLY INVASIVE SURGERY HOSPITAL",9133227401,FALSO,VERDADEIRO,66219,KS,LENEXA,"11217 LAKEVIEW AVENUE",1,6
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",3167967800,VERDADEIRO,VERDADEIRO,67235,KS,WICHITA,"14800 WEST ST TERESA",1,8
170201,"BLUE VALLEY HOSPITAL, INC",9132202866,FALSO,,66213,KS,"OVERLAND PARK","12850 METCALF AVENUE",1,6
170203,"PREMIER SURGICAL INSTITUTE",6207831732,FALSO,VERDADEIRO,66739,KS,GALENA,"1619 K 66",1,3
171300,"GRISELL MEMORIAL HOSPITAL",7857312231,VERDADEIRO,VERDADEIRO,67572,KS,RANSOM,"210 SOUTH VERMONT AVENUE",3,1
171301,"ELLINWOOD DISTRICT HOSPITAL",6205642548,VERDADEIRO,VERDADEIRO,67526,KS,ELLINWOOD,"605 N MAIN STREET",3,1
171302,"OSWEGO COMMUNITY HOSPITAL",6207952921,VERDADEIRO,,67356,KS,OSWEGO,"800 BARKER DRIVE",3,6
171303,"LANE COUNTY HOSPITAL",6203975321,VERDADEIRO,VERDADEIRO,67839,KS,DIGHTON,"235 WEST VINE  PO BOX 969",3,9
171304,"ASHLAND HEALTH CENTER",6206352241,FALSO,VERDADEIRO,67831,KS,ASHLAND,"709 OAK STREET",3,1
171306,"WICHITA COUNTY HEALTH CENTER",6203752233,VERDADEIRO,VERDADEIRO,67861,KS,LEOTI,"211 E EARL STREET",3,3
171307,"RAWLINS COUNTY HEALTH CENTER",7856263211,VERDADEIRO,VERDADEIRO,67730,KS,ATWOOD,"707 GRANT ST",3,9
171308,"MERCY HOSPITAL COLUMBUS",6204292545,VERDADEIRO,VERDADEIRO,66725,KS,COLUMBUS,"220 N PENNSYLVANIA AVENUE",3,8
171309,"JEWELL COUNTY HOSPITAL",7853783137,VERDADEIRO,VERDADEIRO,66956,KS,MANKATO,"100 CRESTVUE AVE",3,3
171310,"CHEYENNE COUNTY HOSPITAL",7853322104,VERDADEIRO,VERDADEIRO,67756,KS,"ST FRANCIS","210 WEST 1ST STREET",3,10
171311,"ROOKS COUNTY HEALTH CENTER",7854344553,VERDADEIRO,VERDADEIRO,67663,KS,PLAINVILLE,"1210 NORTH WASHINGTON",3,1
171312,"COMANCHE COUNTY HOSPITAL",6205822144,VERDADEIRO,VERDADEIRO,67029,KS,COLDWATER,"2ND & FRISCO STREET",3,3
171313,"KEARNY COUNTY HOSPITAL",6203557111,FALSO,VERDADEIRO,67860,KS,LAKIN,"500 THORPE STREET",3,3
171314,"FW HUSTON MEDICAL CENTER",9137744340,VERDADEIRO,VERDADEIRO,66097,KS,WINCHESTER,"408 DELAWARE STREET",3,10
171315,"NEMAHA VALLEY COMMUNITY HOSPITAL",7853366181,VERDADEIRO,VERDADEIRO,66538,KS,SENECA,"1600 COMMUNITY DR",3,10
171316,"ANDERSON COUNTY HOSPITAL",7852044000,VERDADEIRO,VERDADEIRO,66032,KS,GARNETT,"421 S MAPLE",3,10
171317,"EDWARDS COUNTY HOSPITAL",6206593621,VERDADEIRO,VERDADEIRO,67547,KS,KINSLEY,"620 WEST EIGHTH STREET",3,3
171318,"SEDAN CITY HOSPITAL",6207253115,VERDADEIRO,VERDADEIRO,67361,KS,SEDAN,"300 NORTH STREET",3,3
171319,"HOLTON COMMUNITY HOSPITAL",7853642116,VERDADEIRO,VERDADEIRO,66436,KS,HOLTON,"1110 COLUMBINE DRIVE",3,10
171320,"HORTON COMMUNITY HOSPITAL",7854862642,VERDADEIRO,VERDADEIRO,66439,KS,HORTON,"240 WEST 18TH STREET",3,6
171321,"MEADE DISTRICT HOSPITAL",6208732141,VERDADEIRO,VERDADEIRO,67864,KS,MEADE,"510 EAST CARTHAGE",3,1
171322,"HAMILTON COUNTY HOSPITAL",6203847461,VERDADEIRO,VERDADEIRO,67878,KS,SYRACUSE,"700 NORTH HUSER",3,3
171323,"STAFFORD COUNTY HOSPITAL",6202345221,VERDADEIRO,VERDADEIRO,67578,KS,STAFFORD,"502 S BUCKEYE",3,9
171324,"SATANTA DISTRICT HOSPITAL",6206492761,VERDADEIRO,VERDADEIRO,67870,KS,SATANTA,"CHEYENNE & APACHE",3,1
171325,"GRAHAM COUNTY HOSPITAL",7854212121,VERDADEIRO,VERDADEIRO,67642,KS,"HILL CITY","304 WEST PROUT STREET",3,3
171326,"LOGAN COUNTY HOSPITAL",7856723211,VERDADEIRO,VERDADEIRO,67748,KS,OAKLEY,"211 CHERRY AVENUE",3,3
171327,"ELLSWORTH COUNTY MEDICAL CENTER",7854723111,VERDADEIRO,VERDADEIRO,67439,KS,ELLSWORTH,"1604 AYLWARD AVENUE",3,3
171328,"OTTAWA COUNTY HEALTH CENTER",7853922122,VERDADEIRO,VERDADEIRO,67467,KS,MINNEAPOLIS,"215 E 8TH STREET",3,9
171329,"SUMNER COUNTY HOSPITAL DISTRICT NO 1",6208456492,VERDADEIRO,VERDADEIRO,67022,KS,CALDWELL,"601 SOUTH OSAGE STREET",3,1
171330,"HOSPITAL DISTRICT #1 OF RICE COUNTY",6202575173,VERDADEIRO,VERDADEIRO,67554,KS,LYONS,"619 SOUTH CLARK AVENUE",3,1
171331,"KIOWA DISTRICT HOSPITAL",6208254131,VERDADEIRO,VERDADEIRO,67070,KS,KIOWA,"1002 SOUTH 4TH STREET",3,1
171332,"KIOWA COUNTY MEMORIAL HOSPITAL",6207233341,FALSO,VERDADEIRO,67054,KS,GREENSBURG,"721 WEST KANSAS",3,3
171333,"CLARA BARTON HOSPITAL",6206532114,VERDADEIRO,VERDADEIRO,67544,KS,HOISINGTON,"250 W 9TH STREET",3,10
171334,"MEDICINE LODGE MEMORIAL HOSPITAL",6208863771,VERDADEIRO,VERDADEIRO,67104,KS,"MEDICINE LODGE","710 N WALNUT STREET",3,1
171335,"STEVENS COUNTY HOSPITAL",6205446178,VERDADEIRO,VERDADEIRO,67951,KS,HUGOTON,"1006 S JACKSON",3,3
171336,"NESS COUNTY HOSPITAL DISTRICT #2",7857982291,VERDADEIRO,VERDADEIRO,67560,KS,"NESS CITY","312 CUSTER STREET",3,1
171337,"WAMEGO HEALTH CENTER",7854562295,VERDADEIRO,VERDADEIRO,66547,KS,WAMEGO,"711 GENN DRIVE",3,9
171338,"SABETHA COMMUNITY HOSPITAL",7852842121,VERDADEIRO,VERDADEIRO,66534,KS,SABETHA,"14TH & OREGON",3,10
171339,"GREENWOOD COUNTY HOSPITAL",6205837451,VERDADEIRO,VERDADEIRO,67045,KS,EUREKA,"100 W 16TH STREET",3,3
171340,"HERINGTON MUNICIPAL HOSPITAL",7852582207,VERDADEIRO,,67449,KS,HERINGTON,"100 E HELEN STREET",3,3
171341,"HIAWATHA COMMUNITY HOSPITAL",7857422131,VERDADEIRO,VERDADEIRO,66434,KS,HIAWATHA,"300 UTAH STREET",3,10
171342,"RUSH COUNTY MEMORIAL HOSPITAL",7852222545,VERDADEIRO,VERDADEIRO,67548,KS,"LA CROSSE","801 LOCUST ST",3,3
171343,"STANTON COUNTY HOSPITAL",6204926250,VERDADEIRO,VERDADEIRO,67855,KS,JOHNSON,"404 N CHESTNUT",3,3
171344,"WILSON MEDICAL CENTER",6203258369,VERDADEIRO,VERDADEIRO,66757,KS,NEODESHA,"REECE CAMPUS 2600 OTTAWA ROAD",3,9
171345,"PAWNEE VALLEY COMMUNITY HOSPITAL",6202853162,VERDADEIRO,VERDADEIRO,67550,KS,LARNED,"923 CARROLL AVENUE",3,3
171346,"ANTHONY MEDICAL CENTER",6208425111,VERDADEIRO,VERDADEIRO,67003,KS,ANTHONY,"1101 EAST SPRING STREET",3,1
171347,"SHERIDAN COUNTY HOSPITAL",7856753281,VERDADEIRO,VERDADEIRO,67740,KS,HOXIE,"826  18TH STREET",3,3
171348,"NORTON COUNTY HOSPITAL",7858773351,VERDADEIRO,VERDADEIRO,67654,KS,NORTON,"102 E HOLME STREET",3,3
171349,"CLOUD COUNTY HEALTH CENTER",7852431234,VERDADEIRO,VERDADEIRO,66901,KS,CONCORDIA,"1100 HIGHLAND DRIVE",3,10
171350,"RUSSELL REGIONAL HOSPITAL",7854833131,VERDADEIRO,VERDADEIRO,67665,KS,RUSSELL,"200 S MAIN STREET",3,10
171351,"WASHINGTON COUNTY HOSPITAL",7853252211,VERDADEIRO,VERDADEIRO,66968,KS,WASHINGTON,"304 E 3RD STREET",3,3
171352,"DECATUR COUNTY HOSPITAL",7854752208,VERDADEIRO,VERDADEIRO,67749,KS,OBERLIN,"810 W  COLUMBIA STREET",3,3
171353,"PHILLIPS COUNTY HEALTH SYSTEMS",7855435226,VERDADEIRO,VERDADEIRO,67661,KS,PHILLIPSBURG,"1150 STATE STREET",3,3
171354,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",7858894272,VERDADEIRO,VERDADEIRO,66521,KS,ONAGA,"120 WEST 8TH STREET",3,10
171355,"TREGO COUNTY LEMKE MEMORIAL HOSPITAL",7857432182,VERDADEIRO,VERDADEIRO,67672,KS,"WA KEENEY","320 THIRTEENTH ST",3,3
171356,"ST LUKE HOSPITAL & LIVING CENTER",6203822177,VERDADEIRO,VERDADEIRO,66861,KS,MARION,"535 SOUTH FREEBRON",3,1
171357,"HILLSBORO COMMUNITY HOSPITAL",6209473114,VERDADEIRO,,67063,KS,HILLSBORO,"101 INDUSTRIAL ROAD",3,6
171358,"LINDSBORG COMMUNITY HOSPITAL",7852273308,VERDADEIRO,VERDADEIRO,67456,KS,LINDSBORG,"605 W LINCOLN STREET",3,10
171359,"GREELEY COUNTY HEALTH SERVICES",6203764221,VERDADEIRO,VERDADEIRO,67879,KS,TRIBUNE,"506 3RD STREET",3,3
171360,"LINCOLN COUNTY HOSPITAL",7855244403,VERDADEIRO,VERDADEIRO,67455,KS,LINCOLN,"624 N SECOND",3,3
171361,"REPUBLIC COUNTY HOSPITAL",7855272254,VERDADEIRO,VERDADEIRO,66935,KS,BELLEVILLE,"2420 G STREET",3,10
171362,"CITIZENS MEDICAL CENTER",7854627511,VERDADEIRO,VERDADEIRO,67701,KS,COLBY,"100 E COLLEGE DRIVE",3,10
171363,"COMMUNITY MEMORIAL HEALTHCARE, INC",7855622311,VERDADEIRO,VERDADEIRO,66508,KS,MARYSVILLE,"708 N 18TH STREET",3,10
171364,"OSBORNE COUNTY MEMORIAL HOSPITAL",7853462121,VERDADEIRO,VERDADEIRO,67473,KS,OSBORNE,"424 W NEW HAMPSHIRE STREET",3,3
171365,"HANOVER HOSPITAL",7853372214,VERDADEIRO,,66945,KS,HANOVER,"205 S HANOVER STREET",3,1
171366,"HARPER HOSPITAL DISTRICT NO 5",6208967324,VERDADEIRO,VERDADEIRO,67058,KS,HARPER,"700 WEST 13TH",3,1
171367,"GOVE COUNTY MEDICAL CENTER",7857543341,FALSO,VERDADEIRO,67752,KS,QUINTER,"520 WEST 5TH STREET",3,9
171368,"MINNEOLA DISTRICT HOSPITAL NBR 2",6208854264,VERDADEIRO,VERDADEIRO,67865,KS,MINNEOLA,"212 MAIN",3,1
171369,"HODGEMAN COUNTY HEALTH CENTER",6203578361,VERDADEIRO,VERDADEIRO,67854,KS,JETMORE,"809 BRAMLEY",3,3
171370,"GOODLAND REGIONAL MEDICAL CENTER",7858903625,VERDADEIRO,VERDADEIRO,67735,KS,GOODLAND,"220 WEST SECOND STREET",3,3
171371,"CLAY COUNTY MEDICAL CENTER",7856322144,VERDADEIRO,VERDADEIRO,67432,KS,"CLAY CENTER","617 LIBERTY",3,3
171372,"SCOTT COUNTY HOSPITAL",6208725811,VERDADEIRO,VERDADEIRO,67871,KS,"SCOTT CITY","201 ALBERT AVENUE",3,10
171373,"ALLEN COUNTY REGIONAL HOSPITAL",6203651021,VERDADEIRO,VERDADEIRO,66749,KS,IOLA,"3066 NORTH KENTUCKY STREET",3,4
171374,"FREDONIA REGIONAL HOSPITAL",6203782121,VERDADEIRO,VERDADEIRO,66736,KS,FREDONIA,"1527 MADISON",3,3
171375,"MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS",7857382266,VERDADEIRO,VERDADEIRO,67420,KS,BELOIT,"400 W 8TH STREET, P O BOX 399",3,3
171376,"GIRARD MEDICAL CENTER",6207248291,VERDADEIRO,VERDADEIRO,66743,KS,GIRARD,"302 NORTH HOSPITAL DRIVE",3,1
171377,"SMITH COUNTY MEMORIAL HOSPITAL",7852826845,FALSO,VERDADEIRO,66967,KS,"SMITH CENTER","614 SOUTH MAIN STREET",3,3
171378,"KINGMAN COMMUNITY HOSPITAL",6205323147,VERDADEIRO,VERDADEIRO,67068,KS,KINGMAN,"750 W AVE D",3,10
171379,"MORRIS COUNTY HOSPITAL",6207676811,VERDADEIRO,VERDADEIRO,66846,KS,"COUNCIL GROVE","600 N WASHINGTON ST",3,3
171380,"NEOSHO MEMORIAL REGIONAL MEDICAL CENTER",6204314000,VERDADEIRO,VERDADEIRO,66720,KS,CHANUTE,"629 SOUTH PLUMMER",3,3
171381,"MEMORIAL HOSPITAL",7852636610,VERDADEIRO,VERDADEIRO,67410,KS,ABILENE,"511 NE 10TH ST",3,1
171382,"ATCHISON HOSPITAL",9133605581,VERDADEIRO,VERDADEIRO,66002,KS,ATCHISON,"800 RAVIN HILL DRIVE",3,10
171383,"WILLIAM NEWTON HOSPITAL",6202212300,VERDADEIRO,VERDADEIRO,67156,KS,WINFIELD,"1300 EAST FIFTH AVENUE",3,3
171384,"NEWMAN REGIONAL HEALTH",6203436800,VERDADEIRO,VERDADEIRO,66801,KS,EMPORIA,"1201 WEST 12TH AVENUE",3,3
173300,"CHILDREN'S MERCY HOSPITAL KANSAS",9132343000,FALSO,VERDADEIRO,66211,KS,"OVERLAND PARK","5808 W 110TH STREET",2,10
180001,"ST ELIZABETH FT THOMAS",8595723100,VERDADEIRO,VERDADEIRO,41075,KY,"FORT THOMAS","85 NORTH GRAND AVENUE",1,10
180002,"WHITESBURG ARH HOSPITAL",6066333500,VERDADEIRO,VERDADEIRO,41858,KY,WHITESBURG,"240 HOSPITAL ROAD",1,9
180004,"OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL",2703388000,VERDADEIRO,VERDADEIRO,42345,KY,GREENVILLE,"440 HOPKINSVILLE STREET",1,10
180005,"HIGHLANDS REGIONAL MEDICAL CENTER",6068868511,VERDADEIRO,VERDADEIRO,41653,KY,PRESTONSBURG,"5000 KENTUCKY ROUTE 321",1,6
180009,"KING'S DAUGHTERS' MEDICAL CENTER",6064084401,VERDADEIRO,VERDADEIRO,41101,KY,ASHLAND,"2201 LEXINGTON AVENUE",1,10
180010,"SAINT JOSEPH HOSPITAL",8593131000,VERDADEIRO,VERDADEIRO,40504,KY,LEXINGTON,"ONE SAINT JOSEPH DRIVE",1,8
180011,"SAINT JOSEPH LONDON",6063306000,VERDADEIRO,VERDADEIRO,40741,KY,LONDON,"1001 SAINT JOSEPH LANE",1,10
180012,"HARDIN MEMORIAL HOSPITAL",2707371212,VERDADEIRO,VERDADEIRO,42701,KY,ELIZABETHTOWN,"913 NORTH DIXIE AVENUE",1,3
180013,"THE MEDICAL CENTER AT BOWLING GREEN",2707451000,VERDADEIRO,VERDADEIRO,42101,KY,"BOWLING GREEN","250 PARK STREET",1,10
180016,"JEWISH HOSPITAL - SHELBYVILLE",5026474300,VERDADEIRO,VERDADEIRO,40065,KY,SHELBYVILLE,"727 HOSPITAL DRIVE",1,10
180017,"T J SAMSON COMMUNITY HOSPITAL",2706514159,VERDADEIRO,VERDADEIRO,42141,KY,GLASGOW,"1301 NORTH RACE STREET",1,9
180018,"ST CLAIRE REGIONAL MEDICAL CENTER",6067836502,VERDADEIRO,VERDADEIRO,40351,KY,MOREHEAD,"222 MEDICAL CIRCLE",1,2
180019,"MEADOWVIEW REGIONAL MEDICAL CENTER",6067595311,VERDADEIRO,VERDADEIRO,41056,KY,MAYSVILLE,"989 MEDICAL PARK DRIVE",1,6
180020,"MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT",6062421100,VERDADEIRO,VERDADEIRO,40965,KY,MIDDLESBORO,"3600 WEST CUMBERLAND AVENUE",1,10
180021,"PINEVILLE COMMUNITY HOSPITAL",6063377205,VERDADEIRO,VERDADEIRO,40977,KY,PINEVILLE,"850 RIVERVIEW AVENUE",1,9
180024,"SPRING VIEW HOSPITAL",2706925145,VERDADEIRO,VERDADEIRO,40033,KY,LEBANON,"320 LORETTO ROAD",1,6
180025,"FLAGET MEMORIAL HOSPITAL",5023505000,VERDADEIRO,VERDADEIRO,40004,KY,BARDSTOWN,"4305 NEW SHEPHERDSVILLE ROAD",1,10
180027,"MURRAY-CALLOWAY COUNTY HOSPITAL",2707621100,VERDADEIRO,VERDADEIRO,42071,KY,MURRAY,"803 POPLAR STREET",1,9
180029,"HAZARD ARH REGIONAL MEDICAL CENTER",6064396600,VERDADEIRO,VERDADEIRO,41701,KY,HAZARD,"100 MEDICAL CENTER DRIVE",1,10
180035,"ST ELIZABETH MEDICAL CENTER NORTH",8593012000,VERDADEIRO,VERDADEIRO,41017,KY,EDGEWOOD,"1 MEDICAL VILLAGE DRIVE",1,8
180036,"OUR LADY OF BELLEFONTE HOSPITAL",6068333600,VERDADEIRO,VERDADEIRO,41101,KY,ASHLAND,"1000 SAINT CHRISTOPHER DRIVE",1,10
180038,"OWENSBORO HEALTH REGIONAL HOSPITAL",2704172000,VERDADEIRO,VERDADEIRO,42303,KY,OWENSBORO,"1201 PLEASANT VALLEY ROAD",1,10
180040,"JEWISH HOSPITAL & ST MARY'S HEALTHCARE",5025874011,VERDADEIRO,VERDADEIRO,40202,KY,LOUISVILLE,"200 ABRAHAM FLEXNER WAY",1,10
180043,"MEMORIAL HOSPITAL",6065985104,VERDADEIRO,VERDADEIRO,40962,KY,MANCHESTER,"210 MARIE LANGDON DRIVE",1,8
180044,"PIKEVILLE MEDICAL CENTER",6062183500,VERDADEIRO,VERDADEIRO,41501,KY,PIKEVILLE,"911 BYPASS ROAD",1,10
180045,"ST ELIZABETH FLORENCE",8592125220,VERDADEIRO,VERDADEIRO,41042,KY,FLORENCE,"4900 HOUSTON ROAD",1,10
180046,"BOURBON COMMUNITY HOSPITAL",8599873600,VERDADEIRO,VERDADEIRO,40361,KY,PARIS,"9 LINVILLE DRIVE",1,6
180048,"EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER",8592392409,VERDADEIRO,VERDADEIRO,40422,KY,DANVILLE,"217 SOUTH THIRD STREET",1,10
180049,"BAPTIST HEALTH RICHMOND",8596233131,VERDADEIRO,VERDADEIRO,40475,KY,RICHMOND,"801 EASTERN BYPASS",1,10
180050,"HARLAN ARH HOSPITAL",6065738100,VERDADEIRO,VERDADEIRO,40831,KY,HARLAN,"81 BALL PARK ROAD",1,9
