id_class;id_hospital;rating;comentario;data_classificacao
1686;190177;3;;2017-05-20
1687;171342;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1688;180095;3;;2017-05-20
1689;210035;0;Data suppressed by CMS for one or more quarters;2017-05-20
1690;150051;4;;2017-05-20
1691;171361;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
1692;140307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1693;180139;2;;2017-05-20
1694;181319;3;;2017-05-20
1695;131317;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1696;160146;3;;2017-05-20
1697;151319;3;;2017-05-20
1698;171376;3;;2017-05-20
1699;190088;4;;2017-05-20
1700;110230;3;;2017-05-20
1701;120022;5;;2017-05-20
1702;111302;3;;2017-05-20
1703;180017;3;;2017-05-20
1704;161333;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1705;171310;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1706;220073;2;;2017-05-20
1707;150017;2;;2017-05-20
1708;150133;3;;2017-05-20
1709;170197;4;;2017-05-20
1710;141304;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1711;140048;3;;2017-05-20
1712;150034;4;;2017-05-20
1713;191315;3;;2017-05-20
1714;161306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1715;151310;3;;2017-05-20
1716;170183;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1717;171374;3;;2017-05-20
1718;171306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1719;190045;4;;2017-05-20
1720;151326;4;;2017-05-20
1721;131302;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
1722;180019;3;;2017-05-20
1723;210009;0;Data suppressed by CMS for one or more quarters;2017-05-20
1724;160016;3;;2017-05-20
1725;180053;3;;2017-05-20
1726;210065;0;Data suppressed by CMS for one or more quarters;2017-05-20
1727;191317;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1728;140281;3;;2017-05-20
1729;181305;4;;2017-05-20
1730;200001;4;;2017-05-20
1731;141336;4;;2017-05-20
1732;170150;3;;2017-05-20
1733;111324;4;;2017-05-20
1734;140233;3;;2017-05-20
1735;190106;3;;2017-05-20
1736;130049;3;;2017-05-20
1737;110194;3;;2017-05-20
1738;150086;3;;2017-05-20
1739;160032;3;;2017-05-20
1740;210019;0;Data suppressed by CMS for one or more quarters;2017-05-20
1741;150146;4;;2017-05-20
1742;200031;3;;2017-05-20
1743;140231;3;;2017-05-20
1744;141327;4;;2017-05-20
1745;180024;3;;2017-05-20
1746;170199;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1747;171326;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
1748;131316;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1749;190114;4;;2017-05-20
1750;150149;4;;2017-05-20
1751;180103;4;;2017-05-20
1752;161378;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1753;150012;4;;2017-05-20
1754;200009;2;;2017-05-20
1755;150176;1;;2017-05-20
1756;190246;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1757;180002;3;;2017-05-20
1758;171340;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1759;220046;4;;2017-05-20
1760;150097;4;;2017-05-20
1761;180106;3;;2017-05-20
1762;210018;0;Data suppressed by CMS for one or more quarters;2017-05-20
1763;220015;3;;2017-05-20
1764;150037;3;;2017-05-20
1765;140065;5;;2017-05-20
1766;161328;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1767;190151;3;;2017-05-20
1768;161340;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1769;150161;4;;2017-05-20
1770;161338;3;;2017-05-20
1771;161304;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1772;140161;4;;2017-05-20
1773;141338;3;;2017-05-20
1774;161381;3;;2017-05-20
1775;190160;2;;2017-05-20
1776;200052;4;;2017-05-20
1777;150104;4;;2017-05-20
1778;190259;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1779;180087;3;;2017-05-20
1780;150006;3;;2017-05-20
1781;140110;3;;2017-05-20
1782;141347;3;;2017-05-20
1783;140288;4;;2017-05-20
1784;190241;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1785;193301;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
1786;170142;3;;2017-05-20
1787;140234;4;;2017-05-20
1788;160029;5;;2017-05-20
1789;170104;5;;2017-05-20
1790;161375;3;;2017-05-20
1791;180088;3;;2017-05-20
1792;111328;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1793;190060;3;;2017-05-20
1794;141342;3;;2017-05-20
1795;190250;4;;2017-05-20
1796;110200;5;;2017-05-20
1797;210024;0;Data suppressed by CMS for one or more quarters;2017-05-20
1798;141310;4;;2017-05-20
1799;151300;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1800;161315;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1801;141331;4;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
1802;190008;3;;2017-05-20
1803;131322;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1804;210001;0;Data suppressed by CMS for one or more quarters;2017-05-20
1805;140294;3;;2017-05-20
1806;210017;0;Data suppressed by CMS for one or more quarters;2017-05-20
1807;171360;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1808;121302;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
1809;140202;5;;2017-05-20
1810;190184;3;;2017-05-20
1811;140143;4;;2017-05-20
1812;171372;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1813;131328;3;;2017-05-20
1814;140029;3;;2017-05-20
1815;180056;4;;2017-05-20
1816;151312;3;;2017-05-20
1817;190027;3;;2017-05-20
1818;140150;1;;2017-05-20
1819;210051;0;Data suppressed by CMS for one or more quarters;2017-05-20
1820;180124;4;;2017-05-20
1821;150075;3;;2017-05-20
1822;161372;3;;2017-05-20
1823;161329;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1824;210003;0;Data suppressed by CMS for one or more quarters;2017-05-20
1825;170137;3;;2017-05-20
1826;161321;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1827;180141;1;;2017-05-20
1828;193300;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
1829;150011;4;;2017-05-20
1830;131324;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1831;160045;4;;2017-05-20
1832;111323;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1833;161312;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1834;170094;4;;2017-05-20
1835;190278;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1836;200037;3;;2017-05-20
1837;140011;3;;2017-05-20
1838;220016;3;;2017-05-20
1839;130063;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1840;140187;3;;2017-05-20
1841;140135;3;;2017-05-20
1842;150023;4;;2017-05-20
1843;150009;3;;2017-05-20
1844;180093;3;;2017-05-20
1845;150010;4;;2017-05-20
1846;171341;2;;2017-05-20
1847;190019;3;;2017-05-20
1848;140068;2;;2017-05-20
1849;140093;2;;2017-05-20
1850;161301;5;;2017-05-20
1851;151320;4;;2017-05-20
1852;170186;5;;2017-05-20
1853;140147;3;;2017-05-20
1854;141329;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1855;201309;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
1856;191308;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
1857;140103;2;;2017-05-20
1858;141300;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1859;170086;4;;2017-05-20
1860;151314;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1861;191325;4;;2017-05-20
1862;190065;3;;2017-05-20
1863;140148;2;;2017-05-20
1864;180009;3;;2017-05-20
1865;220001;3;;2017-05-20
1866;161345;4;;2017-05-20
1867;181329;3;;2017-05-20
1868;210064;0;Data suppressed by CMS for one or more quarters;2017-05-20
1869;171348;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1870;140180;4;;2017-05-20
1871;110229;3;;2017-05-20
1872;141333;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1873;180045;3;;2017-05-20
1874;190167;4;;2017-05-20
1875;201306;3;;2017-05-20
1876;131309;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1877;110233;4;;2017-05-20
1878;140091;3;;2017-05-20
1879;201304;4;;2017-05-20
1880;170103;4;;2017-05-20
1881;190133;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1882;140304;2;;2017-05-20
1883;190044;2;;2017-05-20
1884;180013;3;;2017-05-20
1885;191311;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
1886;161317;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1887;170194;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1888;170188;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1889;210049;0;Data suppressed by CMS for one or more quarters;2017-05-20
1890;210027;0;Data suppressed by CMS for one or more quarters;2017-05-20
1891;160040;3;;2017-05-20
1892;170023;3;;2017-05-20
1893;150022;3;;2017-05-20
1894;151302;4;;2017-05-20
1895;160117;3;;2017-05-20
1896;170201;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1897;140167;2;;2017-05-20
1898;121306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
1899;140080;2;;2017-05-20
1900;180038;3;;2017-05-20
1901;150112;4;;2017-05-20
1902;150044;2;;2017-05-20
1903;210038;0;Data suppressed by CMS for one or more quarters;2017-05-20
1904;140067;3;;2017-05-20
1905;141326;2;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
1906;190190;4;;2017-05-20
1907;160104;3;;2017-05-20
1908;150065;5;;2017-05-20
1909;141311;4;;2017-05-20
1910;190202;4;;2017-05-20
1911;141322;4;;2017-05-20
1912;201305;4;;2017-05-20
1913;150015;3;;2017-05-20
1914;150072;3;;2017-05-20
1915;171329;0;Results are not available for this reporting period;2017-05-20
1916;161356;3;;2017-05-20
1917;180021;4;;2017-05-20
1918;140280;2;;2017-05-20
1919;191310;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
